"Screen_Tech","Avg_mode_power","Star Rating Index","Screen Size (in inches)"
"LCD (LED)",51.888,5.160019823949335,42.56850393700787
"LCD (LED)",52.1,5.361605974758547,41.93110236220472
"LCD (LED)",52.3,6.323558462043853,49.463779527559055
"LCD (LED)",52.9,5.062942946872196,42.46574803149606
"LCD (LED)",52.9,5.067119924693827,42.5
"LCD (LED)",53,5.198720591823303,41.50196850393701
"LCD (LED)",53,6.395167775876558,54.61062992125985
"LCD (LED)",53.14,5.394241784419823,42.5011811023622
"LCD (LED)",53.2,5.029236682652613,42.514566929133856
"LCD (LED)",53.38,4.297937918289465,41.50433070866142
"LCD (LED)",53.5,4.984128291468626,42.5
"LCD (LED)",53.64,6.453747698931702,54.63897637795275
"LCD (LED)",54,4.943201795903388,42.5
"LCD (LED)",54.39,5.004339796237608,41.360236220472444
"LCD (LED)",54.39,6.154670935475992,49.47874015748032
"LCD (LED)",54.48,4.550480363705366,39.511811023622045
"LCD (LED)",54.5,4.721747676212026,39.5007874015748
"LCD (LED)",54.6,6.054750632487112,54.63897637795275
"LCD (LED)",54.7,6.056850653631297,49.463779527559055
"LCD (LED)",54.8,6.550386915674646,49.51732283464567
"LCD (LED)",54.84,7.363472126667125,54.69881889763779
"LCD (LED)",55,5.026256218529832,41.50472440944882
"LCD (LED)",55,5.299427647726304,42.46574803149606
"LCD (LED)",55.02,4.7635216887896465,42.5
"LCD (LED)",55.35,6.062665602947731,49.5003937007874
"LCD (LED)",55.49,6.023006759011338,49.5003937007874
"LCD (LED)",55.5,6.867332510359374,54.61062992125985
"LCD (LED)",55.81,4.826422882649965,42.514566929133856
"LCD (LED)",55.82,4.488668130626437,41.50472440944882
"LCD (LED)",56,5.054569779475225,42.56850393700787
"LCD (LED)",56,8.635576994500521,64.52637795275591
"LCD (LED)",56.1,6.824154055982145,57.49566929133858
"LCD (LED)",56.9,5.592095134190206,49.53228346456693
"LCD (LED)",56.97,5.484217148959526,49.5003937007874
"LCD (LED)",57,6.620087540427892,54.63897637795275
"LCD (LED)",57.06,6.488264199278357,50.10196850393701
"LCD (LED)",57.2,6.350562198435242,49.5003937007874
"LCD (LED)",57.6,4.50639561391739,41.494488188976376
"LCD (LED)",57.6,4.506395613917393,41.494488188976376
"LCD (LED)",57.65,5.113372384226902,42.53425196850394
"LCD (LED)",57.75,4.557136890445541,42.51417322834646
"LCD (LED)",57.97,7.096438562106976,54.63897637795275
"LCD (LED)",58,4.640183608128661,42.48070866141732
"LCD (LED)",58,6.043563266922346,49.48307086614173
"LCD (LED)",58.2,4.553267260591147,42.5
"LCD (LED)",58.25,5.04961468920546,42.51102362204724
"LCD (LED)",58.4,4.767626426637194,49.463779527559055
"LCD (LED)",58.4,6.578108283365271,54.61062992125985
"LCD (LED)",58.47,6.062665602947731,49.5003937007874
"LCD (LED)",58.91,5.0058001026805545,42.5003937007874
"LCD (LED)",59,4.376857615002824,39.49015748031496
"LCD (LED)",59,7.013446928881777,54.63897637795275
"LCD (LED)",59.47,5.519365722220251,49.5003937007874
"LCD (LED)",59.91,4.517515573092177,42.5015748031496
"LCD (LED)",59.97,6.601297491442197,54.63897637795275
"LCD (LED)",60.18,4.4798424777837305,42.49685039370078
"LCD (LED)",60.546,4.885746998927755,42.485039370078745
"LCD (LED)",60.564,5.848761134097636,49.5003937007874
"LCD (LED)",60.9,6.449270084292677,54.61062992125985
"LCD (LED)",61.1,5.519365722220251,49.5003937007874
"LCD (LED)",61.2,6.0624515145983064,49.4988188976378
"LCD (LED)",61.3,5.6243875937263965,49.49803149606299
"LCD (LED)",61.38,6.45268452993256,54.64488188976378
"LCD (LED)",61.524,6.023006759011338,49.5003937007874
"LCD (LED)",61.66,4.519946468558737,42.51417322834646
"LCD (LED)",61.76,5.519365722220251,49.5003937007874
"LCD (LED)",62,4.767326376368296,42.514566929133856
"LCD (LED)",62.33,5.537859061582124,49.50433070866141
"LCD (LED)",62.358,6.362873505749178,54.64488188976378
"LCD (LED)",62.75,4.130011933246495,42.51417322834646
"LCD (LED)",63,4.689724088919364,42.514566929133856
"LCD (LED)",63.2,4.628587018735154,42.5
"LCD (LED)",63.45,4.045930290084405,42.51417322834646
"LCD (LED)",63.7,6.07137929764316,54.63897637795275
"LCD (LED)",63.89,6.07137929764316,54.63897637795275
"LCD (LED)",63.94,5.293361671010193,54.63897637795275
"LCD (LED)",64,4.611447961772836,42.50236220472441
"LCD (LED)",64,4.613442755808096,42.514566929133856
"LCD (LED)",64,4.632391706313805,42.514566929133856
"LCD (LED)",64.01,5.43282096913457,49.50433070866141
"LCD (LED)",64.06,3.733461271230745,39.96456692913386
"LCD (LED)",64.17,5.2369011346465655,49.47874015748032
"LCD (LED)",64.23,5.114752431177988,49.5003937007874
"LCD (LED)",64.7,6.185062730838383,54.61062992125985
"LCD (LED)",64.71,6.578108283365271,54.61062992125985
"LCD (LED)",64.71,7.972684747758714,64.52637795275591
"LCD (LED)",64.72,5.380181735077315,49.4988188976378
"LCD (LED)",64.97,4.215701353057932,42.51417322834646
"LCD (LED)",65,4.549090282769516,42.46574803149606
"LCD (LED)",65,7.972684747758714,64.52637795275591
"LCD (LED)",65.1,4.497596729556777,42.5
"LCD (LED)",65.21,6.483384094694954,57.50708661417323
"LCD (LED)",65.23,6.381755466087895,54.63897637795275
"LCD (LED)",65.43,6.25848663027421,54.63897637795275
"LCD (LED)",65.5,6.222590949438208,54.63031496062992
"LCD (LED)",65.77,5.312280131238149,49.4988188976378
"LCD (LED)",65.8,4.497596729556777,42.5
"LCD (LED)",65.9,6.054750632487112,54.63897637795275
"LCD (LED)",66,4.519881526282994,42.514566929133856
"LCD (LED)",66,5.699152541308105,49.4988188976378
"LCD (LED)",66.16,5.082627418214837,49.5003937007874
"LCD (LED)",66.4,5.004902443051654,49.53228346456693
"LCD (LED)",66.5,4.026081958562644,42.49685039370078
"LCD (LED)",66.6,5.260125965020835,49.49803149606299
"LCD (LED)",66.8,5.016951299027647,49.49803149606299
"LCD (LED)",67,4.229006903442793,41.54330708661417
"LCD (LED)",67,4.428233749097203,42.514566929133856
"LCD (LED)",67,5.6387882275646,49.463779527559055
"LCD (LED)",67.01,5.0190601095993035,49.5003937007874
"LCD (LED)",67.14,5.414736375508297,49.5003937007874
"LCD (LED)",67.65,5.0190601095993035,49.5003937007874
"LCD (LED)",67.72,5.39753320613792,49.5003937007874
"LCD (LED)",67.75,5.262234775592492,49.5003937007874
"LCD (LED)",67.9,6.03977471219077,54.62992125984252
"LCD (LED)",68,4.356241516253395,42.514566929133856
"LCD (LED)",68,5.566795994720792,49.463779527559055
"LCD (LED)",68,5.572396855687801,49.4988188976378
"LCD (LED)",68.12,6.293361671010194,54.63897637795275
"LCD (LED)",68.21,5.1471093957013325,49.5003937007874
"LCD (LED)",68.3,6.223880897558965,54.63897637795275
"LCD (LED)",68.4,5.125086761023219,49.463779527559055
"LCD (LED)",68.7096,6.104822886568933,54.63897637795275
"LCD (LED)",68.9,5.634430436780009,54.50354330708661
"LCD (LED)",68.96,6.054750632487112,54.63897637795275
"LCD (LED)",69,4.281582860753533,42.5
"LCD (LED)",69,4.285387548332183,42.514566929133856
"LCD (LED)",69.15,5.141294446384899,49.463779527559055
"LCD (LED)",69.4,5.891771940265505,54.63897637795275
"LCD (LED)",69.65,6.293361671010194,54.63897637795275
"LCD (LED)",69.9,5.141294446384899,49.463779527559055
"LCD (LED)",70,4.177359090775439,42.5
"LCD (LED)",70,4.21183172320354,42.5
"LCD (LED)",70,4.2156364107821895,42.514566929133856
"LCD (LED)",70,4.21563641078219,42.514566929133856
"LCD (LED)",70,4.22499101503943,42.46574803149606
"LCD (LED)",70,4.232972680439712,42.514566929133856
"LCD (LED)",70,4.250376275585194,42.514566929133856
"LCD (LED)",70,5.443527158907108,49.463779527559055
"LCD (LED)",70,8.873914883187542,74.51771653543307
"LCD (LED)",70.4,7.048050502129969,64.5259842519685
"LCD (LED)",70.66,5.796755940359919,54.63897637795275
"LCD (LED)",70.8,5.54833129595275,54.61062992125985
"LCD (LED)",71,4.164026395642909,42.514566929133856
"LCD (LED)",71,5.380181735077315,49.4988188976378
"LCD (LED)",71.04,5.1471093957013325,49.5003937007874
"LCD (LED)",71.24,5.519913101169484,57.50708661417323
"LCD (LED)",72,4.092320104225092,42.5
"LCD (LED)",72,4.105022318176175,42.46574803149606
"LCD (LED)",72,5.323558462043853,49.463779527559055
"LCD (LED)",72,5.32726460078863,49.49803149606299
"LCD (LED)",72,5.329159323010862,49.4988188976378
"LCD (LED)",72.1,5.084221683940127,49.53228346456693
"LCD (LED)",72.19,5.003308177326365,49.5003937007874
"LCD (LED)",72.3,6.016298854719112,54.68385826771653
"LCD (LED)",72.57,5.68732845585714,54.64488188976378
"LCD (LED)",72.6,5.642740091361378,54.63897637795275
"LCD (LED)",72.81,6.118158093653914,57.50708661417323
"LCD (LED)",72.83,6.088069894655924,54.63897637795275
"LCD (LED)",73,4.029236682652612,42.514566929133856
"LCD (LED)",73,4.045865347808662,42.514566929133856
"LCD (LED)",73,5.245392022087018,49.4988188976378
"LCD (LED)",73,5.2620206872430675,49.4988188976378
"LCD (LED)",73.1,6.968577090101265,64.4996062992126
"LCD (LED)",73.254,5.521179398294896,54.61850393700787
"LCD (LED)",73.4,5.2456061104364435,49.5003937007874
"LCD (LED)",73.5,6.582378628467457,64.4996062992126
"LCD (LED)",73.5,6.968577090101265,64.4996062992126
"LCD (LED)",73.6,4.578108283365271,54.61062992125985
"LCD (LED)",73.72,6.042749570721936,57.50708661417323
"LCD (LED)",73.9,5.562529542658195,54.537795275590554
"LCD (LED)",73.991,6.02167727117258,54.63897637795275
"LCD (LED)",74,3.97971772446849,42.514566929133856
"LCD (LED)",74,6.005231674302989,54.63897637795275
"LCD (LED)",74.18,6.057762717485764,57.50708661417323
"LCD (LED)",74.2,5.195873063902896,49.4988188976378
"LCD (LED)",74.3,5.2888840563711685,54.61062992125985
"LCD (LED)",74.4,6.7499278668452884,64.4996062992126
"LCD (LED)",74.7,4.513908184574289,49.53228346456693
"LCD (LED)",75,3.9307399679175017,42.514566929133856
"LCD (LED)",75,4.950744667071304,48.511417322834646
"LCD (LED)",75,5.125086761023219,49.463779527559055
"LCD (LED)",75,5.130687621990228,49.4988188976378
"LCD (LED)",75,5.141294446384899,49.463779527559055
"LCD (LED)",75,5.146895307351907,49.4988188976378
"LCD (LED)",75.2,5.082627418214837,49.5003937007874
"LCD (LED)",75.2,5.2888840563711685,54.61062992125985
"LCD (LED)",75.31,5.52322847238293,54.63897637795275
"LCD (LED)",75.43,5.0986611387808685,49.5003937007874
"LCD (LED)",75.576,6.892196061447218,64.51456692913385
"LCD (LED)",75.7,6.015075215356344,57.40944881889764
"LCD (LED)",76,3.866257990431006,42.514566929133856
"LCD (LED)",76,4.66426124850342,49.463779527559055
"LCD (LED)",76,5.082413329865411,49.4988188976378
"LCD (LED)",76.37,6.012873325950687,57.50708661417323
"LCD (LED)",76.42,4.512313918848999,49.5003937007874
"LCD (LED)",76.49,5.52322847238293,54.63897637795275
"LCD (LED)",76.53,5.451486016052559,54.65275590551182
"LCD (LED)",76.8,5.0190601095993035,49.5003937007874
"LCD (LED)",76.8,5.518750857743906,54.61062992125985
"LCD (LED)",76.9,3.76743730294677,42.5
"LCD (LED)",77,3.8026906818154727,42.514566929133856
"LCD (LED)",77,4.838547136654594,48.50472440944882
"LCD (LED)",77,5.01324516028287,49.463779527559055
"LCD (LED)",77,5.018846021249878,49.4988188976378
"LCD (LED)",77,5.02905265504216,49.463779527559055
"LCD (LED)",77,5.813818228446395,54.65275590551182
"LCD (LED)",77,5.828204631649972,54.63897637795275
"LCD (LED)",77.34,5.582585898004296,54.63897637795275
"LCD (LED)",77.5,3.736207768079859,42.5
"LCD (LED)",77.6,6.277763132362473,64.4996062992126
"LCD (LED)",77.67,5.154397771806109,54.64488188976378
"LCD (LED)",77.7,4.925368471655105,49.5003937007874
"LCD (LED)",77.8,5.5085111517081975,54.63897637795275
"LCD (LED)",77.8,5.552808910591775,54.63897637795275
"LCD (LED)",78,3.755600019609336,42.514566929133856
"LCD (LED)",78,3.75560001960934,42.514566929133856
"LCD (LED)",78,4.954273072870684,49.49803149606299
"LCD (LED)",78,4.971755359043742,49.4988188976378
"LCD (LED)",78,5.765526405493009,54.63897637795275
"LCD (LED)",78.05,4.9690670538782555,49.63543307086614
"LCD (LED)",78.3,4.956167795092916,49.4988188976378
"LCD (LED)",78.42,4.512387949064895,49.49724409448819
"LCD (LED)",78.5,4.346316418754582,49.5003937007874
"LCD (LED)",78.8,3.6590729874431336,42.5
"LCD (LED)",78.8,4.548977203381218,49.463779527559055
"LCD (LED)",78.8,5.15546094080525,54.63897637795275
"LCD (LED)",78.8,5.537994285140893,54.63897637795275
"LCD (LED)",78.97,5.307388036506728,54.63897637795275
"LCD (LED)",79,3.693572453361716,42.514566929133856
"LCD (LED)",79,4.580787588050276,47.52795275590551
"LCD (LED)",79,4.90783307057389,49.49803149606299
"LCD (LED)",79,4.909727792796122,49.4988188976378
"LCD (LED)",79,5.719086403196216,54.63897637795275
"LCD (LED)",79.06,4.470234547545021,49.5003937007874
"LCD (LED)",79.3,5.278315900596547,54.64488188976378
"LCD (LED)",79.3,5.293361671010193,54.63897637795275
"LCD (LED)",79.33,5.533270548071191,57.50708661417323
"LCD (LED)",79.47,5.479220719870522,54.63897637795275
"LCD (LED)",79.65,5.710475336657595,57.50708661417323
"LCD (LED)",79.9,3.2222254351321666,42.5
"LCD (LED)",79.98,5.034877339973175,54.63897637795275
"LCD (LED)",80,4.5192239731629495,47.5244094488189
"LCD (LED)",80,4.84854704574821,49.4988188976378
"LCD (LED)",80,4.8485470457482105,49.4988188976378
"LCD (LED)",80,5.657905656148303,54.63897637795275
"LCD (LED)",80.04,5.533270548071191,57.50708661417323
"LCD (LED)",80.2,5.293361671010193,54.63897637795275
"LCD (LED)",80.28,4.617791428508175,49.47874015748032
"LCD (LED)",80.62,5.196387436370489,54.63897637795275
"LCD (LED)",80.8,3.167068798957339,42.5
"LCD (LED)",80.81,5.154170992684495,54.63031496062992
"LCD (LED)",80.814,5.552808910591775,54.63897637795275
"LCD (LED)",81,4.7862955846843445,49.49803149606299
"LCD (LED)",81,4.788190306906577,49.4988188976378
"LCD (LED)",81,4.803203453670404,49.4988188976378
"LCD (LED)",81,4.818267064887973,49.4988188976378
"LCD (LED)",81,5.597548917306669,54.63897637795275
"LCD (LED)",81,5.598914446376031,54.65275590551182
"LCD (LED)",81.3,4.357808286657745,49.49803149606299
"LCD (LED)",81.32,4.357808286657745,49.49803149606299
"LCD (LED)",81.49,5.034877339973175,54.63897637795275
"LCD (LED)",82,3.527294960757275,42.514566929133856
"LCD (LED)",82,4.74155557796945,49.49803149606299
"LCD (LED)",82,4.7434503001916815,49.4988188976378
"LCD (LED)",82,5.552808910591775,54.63897637795275
"LCD (LED)",82.05,5.034877339973175,54.63897637795275
"LCD (LED)",82.11,5.307388036506728,54.63897637795275
"LCD (LED)",82.3,5.292298502011051,54.64488188976378
"LCD (LED)",82.49,6.505049671825857,64.5259842519685
"LCD (LED)",82.7,3.0721486367805606,42.5
"LCD (LED)",82.7,4.1544565935330064,49.50236220472441
"LCD (LED)",82.7,5.110427211205168,54.61062992125985
"LCD (LED)",83,3.468328055820896,42.514566929133856
"LCD (LED)",83,4.6844833952553016,49.4988188976378
"LCD (LED)",83,4.68485392446604,49.50236220472441
"LCD (LED)",83,4.693551680341095,49.463779527559055
"LCD (LED)",83,4.699152541308104,49.4988188976378
"LCD (LED)",83,4.699366629657529,49.5003937007874
"LCD (LED)",83.3,4.526947355502383,49.50511811023622
"LCD (LED)",83.3,4.6243875937263965,49.49803149606299
"LCD (LED)",83.38,5.034877339973175,54.63897637795275
"LCD (LED)",83.91,5.047053235603204,54.64488188976378
"LCD (LED)",84,4.595568072425353,49.49803149606299
"LCD (LED)",84,5.431163311709696,54.61062992125985
"LCD (LED)",84,5.445642872344173,54.61062992125985
"LCD (LED)",84.4,4.5974627946475835,49.4988188976378
"LCD (LED)",84.82,5.406821405047677,54.63897637795275
"LCD (LED)",84.978,5.182703700188524,54.63897637795275
"LCD (LED)",85,4.581227515811351,49.49803149606299
"LCD (LED)",85,4.5831222380335825,49.4988188976378
"LCD (LED)",85,5.39141767943453,54.64488188976378
"LCD (LED)",85.64,5.034877339973175,54.63897637795275
"LCD (LED)",85.9,4.554578064348227,49.4988188976378
"LCD (LED)",86,5.33557316160007,54.63897637795275
"LCD (LED)",86,6.725672011354488,64.52637795275591
"LCD (LED)",86.04,5.1283827912446815,54.63897637795275
"LCD (LED)",86.23,5.008515969149676,54.63897637795275
"LCD (LED)",86.5,4.518750857743905,54.61062992125985
"LCD (LED)",86.5,5.346992914065456,57.49566929133858
"LCD (LED)",86.54,5.293361671010193,54.63897637795275
"LCD (LED)",86.66,5.008515969149676,54.63897637795275
"LCD (LED)",86.9,4.67474642409951,54.61062992125985
"LCD (LED)",86.9,6.007529267450542,64.53385826771654
"LCD (LED)",87,5.043638789963322,54.61062992125985
"LCD (LED)",87,5.279379069595689,54.63897637795275
"LCD (LED)",87,5.27937906959569,54.63897637795275
"LCD (LED)",87,5.2888840563711685,54.61062992125985
"LCD (LED)",87,5.293361671010193,54.63897637795275
"LCD (LED)",87,6.667999301808216,64.50905511811024
"LCD (LED)",87.3,4.767875082608744,54.67952755905512
"LCD (LED)",87.6,4.038563985356884,49.463779527559055
"LCD (LED)",87.66,3.018797767189196,42.5
"LCD (LED)",87.678,5.048116404602346,54.63897637795275
"LCD (LED)",87.99,4.511450751759631,54.63897637795275
"LCD (LED)",88,5.236627970976682,54.64488188976378
"LCD (LED)",88.8,4.38724291431982,49.5003937007874
"LCD (LED)",89,4.373715618999169,49.50236220472441
"LCD (LED)",89,5.182703700188524,54.63897637795275
"LCD (LED)",89.1,4.506973137120607,54.61062992125985
"LCD (LED)",89.74,6.040859626768308,64.4996062992126
"LCD (LED)",89.78,4.546877182237033,54.63897637795275
"LCD (LED)",89.99,4.546877182237033,54.63897637795275
"LCD (LED)",90,3.0990641538315313,42.5
"LCD (LED)",90,4.181555378082812,48.50472440944882
"LCD (LED)",90,4.3269419428521605,49.463779527559055
"LCD (LED)",90,4.332542803819169,49.4988188976378
"LCD (LED)",90,5.141901414219262,54.63897637795275
"LCD (LED)",90.06,6.3075983471761505,64.5259842519685
"LCD (LED)",90.1,2.824204819310837,42.5
"LCD (LED)",90.21,5.427509412686004,57.50708661417323
"LCD (LED)",90.42,6.045013280653004,64.5259842519685
"LCD (LED)",90.5,4.702649565199762,54.64488188976378
"LCD (LED)",90.7,4.614103819198409,54.61062992125985
"LCD (LED)",91,4.2768165620335985,49.49803149606299
"LCD (LED)",91,5.0870067256567815,54.64488188976378
"LCD (LED)",91,5.088069894655924,54.63897637795275
"LCD (LED)",91,5.101467274193711,54.63897637795275
"LCD (LED)",91.26,4.511450751759631,54.63897637795275
"LCD (LED)",91.4,3.591861933680575,49.463779527559055
"LCD (LED)",91.4,5.854791829048124,64.5259842519685
"LCD (LED)",91.5,3.773441375953628,49.5003937007874
"LCD (LED)",91.56,4.642740091361377,54.63897637795275
"LCD (LED)",91.7,5.359361253034525,64.52637795275591
"LCD (LED)",91.788,4.840846163637017,54.63897637795275
"LCD (LED)",91.87,6.031360323573905,64.50905511811024
"LCD (LED)",92,3.005558702560026,42.5
"LCD (LED)",92,3.009363390138676,42.514566929133856
"LCD (LED)",92,4.22362400735085,49.49803149606299
"LCD (LED)",92,4.225518729573082,49.4988188976378
"LCD (LED)",92,4.23875779420225,49.4988188976378
"LCD (LED)",92,5.03039972533415,54.61062992125985
"LCD (LED)",92,5.033814170974034,54.64488188976378
"LCD (LED)",92,5.048116404602346,54.63897637795275
"LCD (LED)",92.3,4.523228472382931,54.63897637795275
"LCD (LED)",92.33,5.02167727117258,54.63897637795275
"LCD (LED)",92.66,6.0207893291425405,64.5259842519685
"LCD (LED)",92.8,3.8314867587390524,49.49803149606299
"LCD (LED)",92.8,4.517170337322163,56.49409448818898
"LCD (LED)",92.8,4.546877182237033,54.63897637795275
"LCD (LED)",92.9,5.68346052076461,64.52637795275591
"LCD (LED)",93,4.172950148870644,49.4988188976378
"LCD (LED)",93,4.173320678081382,49.50236220472441
"LCD (LED)",93,4.186034596465652,49.4988188976378
"LCD (LED)",93,6.012924571152087,64.44173228346456
"LCD (LED)",93.1,4.995393206865746,54.63897637795275
"LCD (LED)",93.1,5.015686726669144,57.50708661417323
"LCD (LED)",93.12,3.762321958542641,49.50433070866141
"LCD (LED)",93.25,5.913327322137348,64.52637795275591
"LCD (LED)",93.43,5.683506516991858,64.5259842519685
"LCD (LED)",93.528,6.130843375683567,64.5259842519685
"LCD (LED)",93.6,4.119096350472407,49.49803149606299
"LCD (LED)",93.64,5.925136077633466,64.52637795275591
"LCD (LED)",93.65,6.0873976439379245,64.51456692913385
"LCD (LED)",93.8,4.10620016857216,49.49803149606299
"LCD (LED)",93.82,3.714083950332262,49.5003937007874
"LCD (LED)",94,4.13392447306466,49.4988188976378
"LCD (LED)",94,4.9432830834647525,54.63897637795275
"LCD (LED)",94,5.385681673359005,57.49566929133858
"LCD (LED)",94,5.634761250243758,64.4996062992126
"LCD (LED)",94.01,3.3192382691940128,49.5003937007874
"LCD (LED)",94.14,6.0207893291425405,64.5259842519685
"LCD (LED)",94.2,6.016635675257843,64.4996062992126
"LCD (LED)",94.22,4.92928651409559,54.64488188976378
"LCD (LED)",94.36,5.9015496015140485,64.52637795275591
"LCD (LED)",94.37,3.4842171489595257,49.5003937007874
"LCD (LED)",94.4,4.891119397992961,54.63425196850393
"LCD (LED)",94.43,4.510387582760489,54.64488188976378
"LCD (LED)",94.45,5.889802753064086,64.52637795275591
"LCD (LED)",95,4.095235713771112,49.4988188976378
"LCD (LED)",95,4.900116709532181,54.61062992125985
"LCD (LED)",95,4.90694300128694,54.67952755905512
"LCD (LED)",95.06,7.03682007493093,74.54330708661418
"LCD (LED)",95.2,3.705378974542384,49.47874015748032
"LCD (LED)",95.274,6.0693688847202,64.5259842519685
"LCD (LED)",95.78,4.027096305646443,49.17086614173228
"LCD (LED)",95.92,6.292263476185693,64.94527559055119
"LCD (LED)",96,2.824204819310837,42.5
"LCD (LED)",96,3.6438774995872896,49.5003937007874
"LCD (LED)",96,4.042270124101661,49.49803149606299
"LCD (LED)",96,4.044164846323894,49.4988188976378
"LCD (LED)",96,4.0445353755346325,49.50236220472441
"LCD (LED)",96.3,6.020743332915293,64.52637795275591
"LCD (LED)",96.3,6.15677413639015,64.51889763779526
"LCD (LED)",96.71,4.514000251781598,54.54645669291339
"LCD (LED)",96.9,6.039238202557552,64.53818897637795
"LCD (LED)",97,4.803028047916603,54.63897637795275
"LCD (LED)",97,4.815598659574831,54.63897637795275
"LCD (LED)",97.3,5.248228701331871,57.50708661417323
"LCD (LED)",97.68,2.85788516870723,49.5003937007874
"LCD (LED)",97.7,5.1556252552474255,64.52637795275591
"LCD (LED)",97.8,4.345254864009467,54.61062992125985
"LCD (LED)",98,4.753095273755667,54.63897637795275
"LCD (LED)",98,4.765526405493008,54.63897637795275
"LCD (LED)",98,6.1556252552474255,64.52637795275591
"LCD (LED)",98.268,4.546877182237033,54.63897637795275
"LCD (LED)",98.27,4.327098995599919,54.63897637795275
"LCD (LED)",98.45,4.740698529701904,54.63897637795275
"LCD (LED)",98.76,5.694678098881371,64.52637795275591
"LCD (LED)",98.826,6.932494275476429,74.52992125984252
"LCD (LED)",98.85,5.087447669885229,57.50354330708661
"LCD (LED)",99,2.6866888098957364,42.5
"LCD (LED)",99,2.6904934974743866,42.514566929133856
"LCD (LED)",99,5.568694892285492,64.4996062992126
"LCD (LED)",99.01,5.50774202403524,64.5259842519685
"LCD (LED)",99.1,3.4821083383878686,49.49803149606299
"LCD (LED)",99.18,6.756709864424354,69.50275590551182
"LCD (LED)",99.2,4.248770058146791,54.63897637795275
"LCD (LED)",99.42,3.540587956597824,49.5003937007874
"LCD (LED)",99.7,6.382195704190277,74.52992125984252
"LCD (LED)",99.95,5.50774202403524,64.5259842519685
"LCD (LED)",99.95,5.8431668676196225,64.5259842519685
"LCD (LED)",100,4.051057550731866,50.08858267716535
"LCD (LED)",100.2,4.292298502011051,54.64488188976378
"LCD (LED)",100.21,5.0995760131951915,57.50354330708661
"LCD (LED)",100.53,4.642740091361377,54.63897637795275
"LCD (LED)",100.61,5.50774202403524,64.5259842519685
"LCD (LED)",100.64,6.045013280653004,64.5259842519685
"LCD (LED)",100.78,6.0328849373430415,64.5259842519685
"LCD (LED)",101,4.630644483160877,54.63897637795275
"LCD (LED)",101,4.642740091361377,54.63897637795275
"LCD (LED)",101.1,6.382195704190277,74.52992125984252
"LCD (LED)",101.23,3.506680454728492,49.5003937007874
"LCD (LED)",101.3,5.584895075395215,64.51889763779526
"LCD (LED)",101.3,5.634761250243758,64.4996062992126
"LCD (LED)",101.4,4.569588181025617,54.64488188976378
"LCD (LED)",101.54,6.086236121577596,65.09133858267717
"LCD (LED)",101.71,4.520387811337665,57.529921259842524
"LCD (LED)",102,4.581522729005154,54.64488188976378
"LCD (LED)",102,4.582585898004297,54.63897637795275
"LCD (LED)",102.1,4.0277565992665405,54.61062992125985
"LCD (LED)",102.3,4.148969036899082,54.64488188976378
"LCD (LED)",102.3,5.694724095108619,64.5259842519685
"LCD (LED)",102.546,6.766701504595493,74.52992125984252
"LCD (LED)",102.9,4.991584760760885,57.50354330708661
"LCD (LED)",102.9,5.6370589836888305,64.48464566929134
"LCD (LED)",103,4.53503722787905,54.63897637795275
"LCD (LED)",103,5.925136077633466,64.52637795275591
"LCD (LED)",103.3,4.638361742226943,55.204330708661416
"LCD (LED)",103.48,4.0111451391386845,54.63897637795275
"LCD (LED)",103.5,5.026305410059498,60.0751968503937
"LCD (LED)",103.5,5.407668463269548,64.4996062992126
"LCD (LED)",103.61,4.511450751759631,54.63897637795275
"LCD (LED)",103.99,6.0098525976602755,69.50275590551182
"LCD (LED)",104,3.6847444319425677,49.463779527559055
"LCD (LED)",104,4.487987765609641,54.63897637795275
"LCD (LED)",104,5.280728755120342,60.10354330708662
"LCD (LED)",104,5.873978957706609,64.4996062992126
"LCD (LED)",104.08,5.739877324630157,64.5259842519685
"LCD (LED)",104.2,5.51437398334165,64.4996062992126
"LCD (LED)",104.46,3.525501428231561,49.474409448818896
"LCD (LED)",104.78,6.085115800336112,69.51574803149606
"LCD (LED)",104.8,4.394282121921142,54.64488188976378
"LCD (LED)",104.9,4.248770058146791,54.63897637795275
"LCD (LED)",104.92,5.50774202403524,64.5259842519685
"LCD (LED)",105,4.169942590696454,54.62047244094488
"LCD (LED)",105,5.843120871392374,64.52637795275591
"LCD (LED)",105.156,4.68289179339109,57.50708661417323
"LCD (LED)",105.43,5.266578196996688,64.5259842519685
"LCD (LED)",105.46,4.0111451391386845,54.63897637795275
"LCD (LED)",105.58,5.50774202403524,64.5259842519685
"LCD (LED)",105.7,5.252227905908116,64.4996062992126
"LCD (LED)",105.8,4.025599758439423,57.42716535433071
"LCD (LED)",105.9,4.0428160845075745,54.63897637795275
"LCD (LED)",105.96,5.1714794128570825,64.4996062992126
"LCD (LED)",106,4.017199656533554,54.61062992125985
"LCD (LED)",106,7.033755235828371,74.51771653543307
"LCD (LED)",106.02,6.01015601007195,69.51574803149606
"LCD (LED)",106.2,4.603408888721034,57.51653543307087
"LCD (LED)",106.46,4.0111451391386845,54.63897637795275
"LCD (LED)",106.5,4.213086541630442,57.531496062992126
"LCD (LED)",106.6,5.252227905908116,64.4996062992126
"LCD (LED)",106.68,3.9679651265589566,54.59291338582677
"LCD (LED)",106.68,6.225623617945741,74.52992125984252
"LCD (LED)",106.97,6.864232951472192,74.51692913385827
